reviews,date,ratings,year,month,cleaned_reviews,polarity,Sentiment_analysis
"✅ Verified Review |  Istanbul to London Heathrow. I am a frequent flyer between Turkey and Canada. I got first time flight by British Airways. I feel it was the worst airline so far compared to others. Can you imagine that they even did not give a cup of water to the passengers for 3.5-hour flight from Istanbul to London.  They explained it by economical concerns. What is the economical benefit not to serve a cup of water? Also, from London to Vancouver, we delayed almost 2 hours because of luggage issues and a passenger did not feel well and he had to leave the plane, which could be understandable this part. But, the plane was old Boeing 747, the screens were very bad quality and small. The name of the company is big but quality of the service is far below than average. Cabin crew are professional though, so this is not their mistake. It was enough trouble for me not to select BA in my flights in the future.",2017-02-23,7,2017,2,  istanbul   london heathrow        frequent flyer between turkey   canada      first time flight   british airways    feel       worst airline     compared   others      imagine that they even     give       water     passengers       hour flight from istanbul   london   they explained     economical concerns  what     economical benefit     serve       water  also  from london   vancouver    delayed almost   hours because   luggage issues     passenger     feel well         leave   plane  which could   understandable this part       plane     boeing        screens were very   quality   small    name     company       quality     service     below than average  cabin crew   professional though    this     their mistake      enough trouble         select       flights     future ,-0.02692307692307692,Negative
"✅ Verified Review |  Filthy dirty, tired Boeing 777-200 to Chicago. British Airways First Class seat is barely a Business Class seat on other airlines. Food absolutely terrible, and service from crew hurried and disinterested. IFE movies limited selection, and slow. This is an airline in decline. They don't care because of limited competition across the Atlantic. In summary, not First Class, but rather no class. Finally, their First Class lounge at Heathrow was dirty and worn.
",2017-02-22,3,2017,2,  filthy dirty  tired boeing           chicago  british airways first class seat   barely   business class seat   other airlines  food absolutely terrible    service from crew hurried   disinterested    movies limited selection    slow  this     airline   decline  they     care because   limited competition across   atlantic    summary    first class    rather   class  finally  their first class lounge   heathrow   dirty   worn  ,-0.21119047619047623,Negative
"✅ Verified Review |  London Heathrow to Bangkok. As you walk into Heathrow T5 you have the feeling of a world class airline - and that's where it stopped! 20 minutes late for boarding then only after they had got everyone on the plane did they say sorry we have technical problems and passenger didnt turn up - it took them 1 hour to fix the plane didn't tell us what the problem was and remove the passengers bags! I gave up my seat 38D for a lady wanting to sit with her friends so I got 40D - big mistake! Seat does not recline and the headrest extender was broken and kept slipping down. Upon takeoff the aircon above decided it was going to start leaking water above - when the guy sat in seat enquired the staff smiled said she would see what she can do then went to the galley behind me and I heard her say to a co-worker that's the last of her problems. It was the coldest plane I have been on their was people on the plane wearing winter jackets I was that cold I took the blanket put it over my head and wrapped round behind my elbows and pulled it down with my feet. Toilet behind me was continually sucking the whole flight. They had to manually reset everyone's screens, they were very old, the fact my mobile has a bigger screen leaves a lot to be desired. Not to mention whatever you tried to watch would have continual lag. The interior on the seating was old and lumpy I'm sitting here writing this 8 hours later and my backside is still raw! They don't even have USB's to charge your phone!  So they encourage you to use their mobile app for digital boarding pass to make it more seamless then fail to put any USB charge points around the plane. Going to email BA and ask for a refund on my return ticket as I can honestly say out of the 20 or so airlines I have flown on over the years this is by far the worst! ",2017-02-22,1,2017,2,  london heathrow   bangkok      walk into heathrow      have   feeling     world class airline     that   where   stopped     minutes late   boarding then only after they     everyone     plane   they   sorry   have technical problems   passenger didnt turn       took them   hour       plane didn   tell   what   problem     remove   passengers bags    gave     seat         lady wanting     with   friends               mistake  seat does   recline     headrest extender   broken   kept slipping down  upon takeoff   aircon above decided     going   start leaking water above   when         seat enquired   staff smiled said   would   what       then went     galley behind       heard           worker that     last     problems        coldest plane   have been   their   people     plane wearing winter jackets     that cold   took   blanket     over   head   wrapped round behind   elbows   pulled   down with   feet  toilet behind     continually sucking   whole flight  they     manually reset everyone   screens  they were very      fact   mobile     bigger screen leaves         desired      mention whatever   tried   watch would have continual      interior     seating       lumpy     sitting here writing this   hours later     backside   still    they     even have       charge your phone     they encourage       their mobile     digital boarding pass   make   more seamless then fail         charge points around   plane  going   email           refund     return ticket       honestly                airlines   have flown   over   years this         worst  ,-0.10515873015873015,Negative
"✅ Verified Review |  Gatwick to Cape Town. This journey was a very pleasant surprise. I didn't expect great service and was not disappointed. I didn't expect great food or wine and was not disappointed. I didn't expect a comfortable economy seat and was pleasantly surprised. This was an older 777 with a 3-3-3 configuration (31"" seat pitch) in economy and comfortable seats. I flew to South Africa this time last year with Virgin on their new B787 and it was a nightmare. The comfort of seat on a long haul is far more important to me that anything else and this was a far more pleasant experience than I had expected.",2017-02-21,1,2017,2,  gatwick   cape town  this journey     very pleasant surprise    didn   expect great service       disappointed    didn   expect great food   wine       disappointed    didn   expect   comfortable economy seat     pleasantly surprised  this     older     with         configuration      seat pitch    economy   comfortable seats    flew   south africa this time last year with virgin   their                nightmare    comfort   seat     long haul     more important     that anything else   this       more pleasant experience than     expected ,0.2564583333333334,Positive
"✅ Verified Review |  Toronto to London in premium economy. Easy check in and fast track security meant I was in the lounge within 15 mins. Unfortunately, they were clearing up and restocking from the earlier flight. Poor choice of stale sandwiches and soup on it's last legs. I let the front desk know, and the staff made me a fresh sandwich. Also, beers had changed with 5 lagers and Newcastle Brown. The Manager fetched some IPA from the first lounge - some really good customer service which is typical in this lounge. The most disorganised boarding ever with few PAs. Onboard, juice or water offered. I asked for sparking wine but it's only done on flights from London - (crew explained it can't be chilled at outstations - (poor excuse given they do it for Club and First). Fast service after take off with an ok entree. Poor salad, and a nasty dry piece of cake. IFE was the same as my trip over Christmas so it seems the IFE is updated less often. Tea, coffee and juice offered before landing. But no muffin or even a biscuit - really poor. Prompt disembarking and bags beat me to the baggage belt. Return a week later was a better flight. Easy check in again and no fast track queue. North Lounge was an average experience, ok choice of sandwiches but not particularly clean and in need of a refresh. Bused to aircraft, a Boeing 787-9, with premium economy only half full. A half glass of prosecco was offered and a requested top up was forgotten. Fast bar service by excellent cabin crew who offered good customer service. An ok meal with a rancid coleslaw, ok steak and a tiny pot of desert. Generous with the drinks. Unfortunately, the dropping of afternoon tea at the back is inexplicable and really poor judgement by BA. I was offered T&Cs plus a breakfast bar or malt loaf finger. The crew were genuinely embarrassed (a couple of sandwiches I liberated from the club lounge made up for it). Fast off the plane, and despite slow immigration, the bags beat me again. Overall the flight was ok but certainly not up to the standard of premium economy on competitors. The meal is nowhere near Club standard and its the cutting of the small things - nibbles, breakfast and afternoon tea which irk me the most. Be competitive but don't take it out on me! I wouldn't mind but the prices don't go down with the reduction of service. Despite what the CEO maintains - it is not in response to customer feedback. BA need to listen to what we're saying and take a long hard look at their conscious decision to downgrade service and become as bad as the budget airlines. Eventually the hardiest of us loyal BA customers will give up and move airline / alliance and that would be a shame.",2017-02-21,8,2017,2,  toronto   london   premium economy  easy check     fast track security meant         lounge within    mins  unfortunately  they were clearing     restocking from   earlier flight  poor choice   stale sandwiches   soup       last legs        front desk know      staff made     fresh sandwich  also  beers   changed with   lagers   newcastle brown    manager fetched some   from   first lounge   some really good customer service which   typical   this lounge    most disorganised boarding ever with      onboard  juice   water offered    asked   sparking wine       only done   flights from london    crew explained         chilled   outstations    poor excuse given they       club   first   fast service after take   with     entree  poor salad      nasty   piece   cake        same     trip over christmas     seems       updated less often     coffee   juice offered before landing      muffin   even   biscuit   really poor  prompt disembarking   bags beat       baggage belt  return   week later     better flight  easy check   again     fast track queue  north lounge     average experience    choice   sandwiches     particularly clean     need     refresh  bused   aircraft    boeing        with premium economy only half full    half glass   prosecco   offered     requested       forgotten  fast   service   excellent cabin crew   offered good customer service      meal with   rancid coleslaw    steak     tiny     desert  generous with   drinks  unfortunately    dropping   afternoon       back   inexplicable   really poor judgement          offered     plus   breakfast     malt loaf finger    crew were genuinely embarrassed    couple   sandwiches   liberated from   club lounge made         fast     plane    despite slow immigration    bags beat   again  overall   flight       certainly         standard   premium economy   competitors    meal   nowhere near club standard       cutting     small things   nibbles  breakfast   afternoon   which       most    competitive       take            wouldn   mind     prices       down with   reduction   service  despite what     maintains           response   customer feedback    need   listen   what     saying   take   long hard look   their conscious decision   downgrade service   become         budget airlines  eventually   hardiest     loyal   customers will give     move airline   alliance   that would     shame ,0.010959595959595949,Positive
"✅ Verified Review |  London Heathrow to Stuttgart. Fly in comfort and style is the slogan of British Airways, but there is not much of either around these days. Not willing to pay an extra £8, I was allocated a middle seat right at the rear. At the gate an announcement was made for volunteers to check in their hand-luggage ""at no extra cost"". Within a minute a burly employee told me I had to check in my cabin bag, saying ""you should not believe what is said on the company's website"". How very true! Some ten other passengers, equally perplexed suffered the same fate. I know there were ten, because another employee kept counting us and saying ""we need ten"". The burly employee was later to be found on the airbridge to make sure that we really did hand over our cabin bags. All in all a demeaning experience. The seat rows are now more tightly packed than before. Although of average slim build, I found the seat a tight fit. Only a few passengers took up the offer to purchase food or drink (the deceptive ""upgrade"" we were sold at the beginning of the year). But still, did not reach the back of the plane until shortly before landing. Not only have the complimentary food and drink disappeared, but also newspapers and priority boarding for those of us who are frequent flyers. On the return journey I noticed part of the reason for this new policy: the Stuttgart ground staff have now been replaced by agency staff. BA is now no better than the no frills competitors, but keeps the facade of a full service airline with full service prices. A loyal customer of many, many years, I will choose their competitors in future.",2017-02-21,7,2017,2,  london heathrow   stuttgart      comfort   style     slogan   british airways    there     much   either around these days    willing       extra         allocated   middle seat right     rear      gate   announcement   made   volunteers   check   their hand luggage      extra cost   within   minute   burly employee told         check     cabin    saying    should   believe what   said     company   website     very true  some   other passengers  equally perplexed suffered   same fate    know there were    because another employee kept counting     saying    need       burly employee   later     found     airbridge   make sure that   really   hand over   cabin bags          demeaning experience    seat rows     more tightly packed than before  although   average slim build    found   seat   tight    only     passengers took     offer   purchase food   drink    deceptive  upgrade    were sold     beginning     year     still      reach   back     plane until shortly before landing    only have   complimentary food   drink disappeared    also newspapers   priority boarding   those         frequent flyers      return journey   noticed part     reason   this   policy    stuttgart ground staff have   been replaced   agency staff          better than     frills competitors    keeps   facade     full service airline with full service prices    loyal customer   many  many years    will choose their competitors   future ,0.1642549923195085,Positive
"✅ Verified Review |  London Heathrow to Las Vegas, and a great journey. The flight was on time and staff were professional and friendly. The inflight meals were tasty and the portions of a good size. Although the seats are a bit narrow, they were comfortable and the leg room was adequate. Facilities on the plane were clean. Would definitely fly BA again.",2017-02-20,1,2017,2,  london heathrow     vegas      great journey    flight     time   staff were professional   friendly    inflight meals were tasty     portions     good size  although   seats       narrow  they were comfortable       room   adequate  facilities     plane were clean  would definitely     again ,0.3194444444444444,Positive
"✅ Verified Review |  London Heathrow to Rome return. Race to the bottom. My first time with the new buy onboard service. I was not happy when they announced this and this flight confirmed my disappointment. Basically it does not work. I can understand in some ways why they decided to offer a wide range of food options. I would have accepted this if they had kept the free drinks. Even soft drinks are chargeable - I don't think this is acceptable. However, despite the extensive menu, there was an extremely limited selection available. One crew member came round soon after the flight took off and took orders for hot food. There was a 20-25 minute wait time for this. The crew then came around with the drinks trolley. This was extremely slow. The payments could only be made with credit cards or Avios points. The payment added significant times to process. Despite sitting 3 rows from the front of the cabin, we didn't get our drinks until 30 minutes after they started. There was only the one trolley, and they were still serving the rear of the cabin as we were starting our decent. CEO Alex Cruz and British Airways - your airline used to distinguish itself from the competition but you are on a race to the bottom - more rows in economy, 10 abreast in some 777's and other cost cutting measures mean that even though I'm a Silver Exec club member I am now considering my future travel options. I live near Manchester Airport and KLM/Air France and Lufthansa are more attractive options.",2017-02-20,8,2017,2,  london heathrow   rome return  race     bottom    first time with       onboard service        happy when they announced this   this flight confirmed   disappointment  basically   does   work      understand   some ways   they decided   offer   wide range   food options    would have accepted this   they   kept   free drinks  even soft drinks   chargeable         think this   acceptable  however  despite   extensive menu  there     extremely limited selection available    crew member came round soon after   flight took     took orders     food  there           minute wait time   this    crew then came around with   drinks trolley  this   extremely slow    payments could only   made with credit cards   avios points    payment added significant times   process  despite sitting   rows from   front     cabin    didn       drinks until    minutes after they started  there   only     trolley    they were still serving   rear     cabin     were starting   decent    alex cruz   british airways   your airline used   distinguish itself from   competition           race     bottom   more rows   economy     abreast   some         other cost cutting measures mean that even though       silver exec club member       considering   future travel options    live near manchester airport       france   lufthansa   more attractive options ,0.09700376783710121,Positive
"✅ Verified Review |  Edinburgh to London City. Despite having a confirmed booking, when I attempted to check-in with a prepaid-for bag at 1535 at the EDI airport for a 1655 flight to LCY (domestic flight) I was told I couldn’t as the flight had been oversold. I accepted an offer to switch to a later flight on the same route with Flybe and take compensation but then was told the compensation couldn’t be authorised so I had to ‘wait’. I then stood around for 10 minutes, being asked to ‘move out of the way’ at one point because I was blocking others. I was not given a copy of the compensation scheme details (despite what the BA website claims should be done) and the staff seemed unclear of it themselves. I was simply ignored until I approached the desk again and insisted to speak to a supervisor. None was available nor could be contacted, apparently. I wasn’t allowed to transfer to the Flybe flight “in case” a seat became available on my original flight, so they tagged my luggage but did not check it in. I was told to wait for another 20 minutes. I argued this was not fair to leave me in limbo given I had a confirmed booking in the first place but I was basically ignored and informed this flight is regularly oversold and it’s not their problem that other people had checked-in before me. I was treated as a nuisance. At one point, there were 5 members of BA check in staff doing nothing (nobody else to serve) whilst I was just standing silently there ‘waiting’ and being ignored. After 20 minutes of not knowing what to do, my original flight closed and I was approached by a supervisor (who suddenly was available to talk to me) and given a seat. I asked how it was that a seat has magically appeared if earlier I had been told the flight was already full with no seats available. He explained that the seats had been prepaid for by others who had then not checked in, and as the check-in was closing, they could give me the seat now. I informed him that I resented having been treated rudely by his staff earlier (though the supervisor himself was professional and courteous) and that his staff are untrained to deal with overbookings. I had done nothing wrong to deserve being treated so shabbily, like a problem rather than a customer. I then had a predictably stressful rush through security to ensure I was not denied boarding at the gate for being late (even though I had arrived at the airport with plenty of time to spare originally, especially for a domestic flight). As I told the supervisor, if the airline treats its customers with such contempt, do not be surprised that the public ends up viewing the airline with contempt. Under their current policy of overbooking, passengers who do not pay more to reserve a seat in advance are at risk of not getting a seat at all, even though they have a confirmed booking. Some would call this cheating. The saving grace of the experience was that the flight was punctual, and unlike mainline BA, this route is run by its subsidiary BA CityFlyer which still offers complimentary drinks and a snack for which the cabin crew service was efficient. I rate it 2 out of 10 for the stress incurred in checking in.",2017-02-20,5,2017,2,  edinburgh   london city  despite having   confirmed booking  when   attempted   check   with   prepaid                  airport          flight      domestic flight      told   couldn       flight   been oversold    accepted   offer   switch     later flight     same route with flybe   take compensation   then   told   compensation couldn     authorised          wait     then stood around      minutes  being asked    move              point because     blocking others        given   copy     compensation scheme details  despite what     website claims should   done      staff seemed unclear     themselves      simply ignored until   approached   desk again   insisted   speak     supervisor  none   available   could   contacted  apparently    wasn   allowed   transfer     flybe flight    case    seat became available     original flight    they tagged   luggage       check          told   wait   another    minutes    argued this     fair   leave     limbo given       confirmed booking     first place       basically ignored   informed this flight   regularly oversold         their problem that other people   checked   before        treated     nuisance      point  there were   members     check   staff doing nothing  nobody else   serve  whilst     just standing silently there  waiting    being ignored  after    minutes     knowing what        original flight closed       approached     supervisor    suddenly   available   talk        given   seat    asked       that   seat   magically appeared   earlier     been told   flight   already full with   seats available    explained that   seats   been prepaid     others     then   checked          check     closing  they could give     seat      informed   that   resented having been treated rudely     staff earlier  though   supervisor himself   professional   courteous    that   staff   untrained   deal with overbookings      done nothing wrong   deserve being treated   shabbily  like   problem rather than   customer    then     predictably stressful rush through security   ensure       denied boarding     gate   being late  even though     arrived     airport with plenty   time   spare originally  especially     domestic flight       told   supervisor      airline treats   customers with such contempt        surprised that   public ends   viewing   airline with contempt  under their current policy   overbooking  passengers         more   reserve   seat   advance     risk     getting   seat      even though they have   confirmed booking  some would call this cheating    saving grace     experience   that   flight   punctual    unlike mainline    this route         subsidiary   cityflyer which still offers complimentary drinks     snack   which   cabin crew service   efficient    rate                stress incurred   checking   ,0.14671052631578946,Positive
"✅ Verified Review |  Accra to London Heathrow on BA is a 6 hr 50 min overnight flight. Sleeping on overnight flights in economy class is an ordeal in itself, bit I was highly disappointed that more than an hour before landing - we had just entered French airspace - all cabin lights were put on bright for the breakfast/snack service (following the dinner after take-of in Accra): the more since this service consisted of a cup of tea or coffee (or cold drink) only. Not even a biscuit was offered. I was shocked.",2017-02-19,2,2017,2,  accra   london heathrow                  overnight flight  sleeping   overnight flights   economy class     ordeal   itself        highly disappointed that more than   hour before landing       just entered french airspace     cabin lights were     bright     breakfast snack service  following   dinner after take     accra     more since this service consisted             coffee    cold drink  only    even   biscuit   offered      shocked ,-0.038888888888888876,Negative
"✅ Verified Review |  This a tale of two airlines and their individual approaches to Business Class passengers. We were flying to Mauritius on holiday and I felt, given the flying time, we should spoil ourselves and fly up-front with all the 'comparative' comfort of Business Class. The British Airways flight itself was okay, the crew friendly and the cabin worked fine. However, I was totally shocked by the standards of catering in the Gatwick Lounge (a small issue for some perhaps, but for me, it's all part of the Business Class experience). To illustrate my point, I attach a shot of what Walsh's policy of putting shareholders first actually means for fare-paying passengers. With the very confusing layout that greets one in the South Terminal now that BA have moved in, the 'serve yourself' check-in (you even label your own bags!). I was pretty frustrated by the time we actually found the 'Lounge'. But then to be greeted with this, was totally unacceptable. So, Willie, rather than screwing down costs for the benefit of your shareholders, this sort of display of overt cost-cutting has now lost you revenue for the future. Short-sighted management or what? Take a lesson from Emirates who I decided to fly home with, so disgusted was I over our experience. They put passengers first!",2017-02-18,4,2017,2,  this   tale     airlines   their individual approaches   business class passengers    were flying   mauritius   holiday     felt  given   flying time    should spoil ourselves       front with      comparative  comfort   business class    british airways flight itself   okay    crew friendly     cabin worked fine  however      totally shocked     standards   catering     gatwick lounge    small issue   some perhaps               part     business class experience     illustrate   point    attach   shot   what walsh   policy   putting shareholders first actually means   fare paying passengers  with   very confusing layout that greets       south terminal   that   have moved       serve yourself  check      even label your   bags        pretty frustrated     time   actually found    lounge     then     greeted with this    totally unacceptable     willie  rather than screwing down costs     benefit   your shareholders  this sort   display   overt cost cutting     lost   revenue     future  short sighted management   what  take   lesson from emirates     decided     home with    disgusted     over   experience  they   passengers first ,-0.08769444444444444,Negative
"✅ Verified Review |  London Heathrow to Vancouver return.Both flights were punctual but sadly the 747-400 aircraft used are now beginning to look their 20 plus years of age, especially compared to the A380s BA have used on this route. The cabin is looking rather tired and worn and the seats are not comfortable enough for a 9 hour flight. I was very pleased to have booked an exit row seat for additional room. The IFE system is also quite dated and limited compared to modern offerings. On the plus side the cabin staff were friendly, helpful and courteous and this is somewhere BA seem to do well. Food and drink were complimentary and of decent quality for economy class. Boarding at YVR was very well organised, less so at the Heathrow end. It is also a shame that these flights depart from the cramped Terminal 3 at Heathrow. Overall a reasonable experience, but one that they could improve to excellent with a bit more polish.",2017-02-18,4,2017,2,  london heathrow   vancouver return both flights were punctual   sadly           aircraft used     beginning   look their    plus years      especially compared             have used   this route    cabin   looking rather tired   worn     seats     comfortable enough       hour flight      very pleased   have booked   exit   seat   additional room      system   also quite dated   limited compared   modern offerings      plus side   cabin staff were friendly  helpful   courteous   this   somewhere   seem     well  food   drink were complimentary     decent quality   economy class  boarding       very well organised  less       heathrow        also   shame that these flights depart from   cramped terminal     heathrow  overall   reasonable experience      that they could improve   excellent with     more polish ,0.19186507936507935,Positive
"✅ Verified Review |  Return trip from Washington Dulles to London Heathrow. Flight was barely a quarter full. Going to Washington flight was probably only about a third full. Attendants said it was the quietest they had every seen. Given that I was on an A380 it really did look empty. Food and service was good both ways and the aircraft was only a couple of years old. Plenty of room on the downstairs cabin and the overhead lockers seemed larger than any other airliner I'd flown on. I was given an exit row seat which was very welcome. BA usually charge £58 for this seat. It meant about 5 foot of legroom and because the next cabin in front was business class the toilets were curtained off for the entire flight meaning the area was very quiet. No real gripes although the ""snack"" served about an hour before landing has been downgraded from a small meal to a tiny Twix chocolate and a cup of coffee. Flight cost £430 and using some airmiles I knocked this down to £330. Loads of interactive channels to watch but films weren't the best but that's a personal thing.",2017-02-17,7,2017,2,  return trip from washington dulles   london heathrow  flight   barely   quarter full  going   washington flight   probably only about   third full  attendants said       quietest they   every seen  given that                really   look empty  food   service   good both ways     aircraft   only   couple   years    plenty   room     downstairs cabin     overhead lockers seemed larger than   other airliner     flown        given   exit   seat which   very welcome    usually charge       this seat    meant about   foot   legroom   because   next cabin   front   business class   toilets were curtained       entire flight meaning   area   very quiet    real gripes although    snack  served about   hour before landing   been downgraded from   small meal     tiny twix chocolate         coffee  flight cost        using some airmiles   knocked this down         loads   interactive channels   watch   films weren     best   that     personal thing ,0.13497474747474747,Positive
"✅ Verified Review | Bangkok to London with British Airways. I'm a frequent flyer. For a change, we decided to fly BA to London from Thailand for our 12 hour journey. When we were seated, we realized that the seat cushion was coming away. Underneath there were lots of litter. We then realized that we can't watch movies etc due to fact that there was no sound. I informed the cabin crew and they said that they will report to relevant people etc. Our other complaint was the food - it had no taste whatsoever and was served with plastic cutlery which broke few times. In short I would not recommend flying with BA.",2017-02-17,10,2017,2, bangkok   london with british airways        frequent flyer      change    decided         london from thailand        hour journey  when   were seated    realized that   seat cushion   coming away  underneath there were lots   litter    then realized that       watch movies       fact that there     sound    informed   cabin crew   they said that they will report   relevant people      other complaint     food         taste whatsoever     served with plastic cutlery which broke   times    short   would   recommend flying with   ,0.06785714285714287,Positive
"✅ Verified Review | London to Hong Kong with British Airways. The flight is good as I booked the best business seat and it is imperative if flying BA to get this best seat 16K, other seats are below standard for long haul business. Yet a similar seat on an A380 is better. Service is good and food is adequate. I fly this route many times on BA rather than CX: CX is better but BA better priced, and that is, if you get the best seat. 7 points for B777 and 8 for A380.",2017-02-16,1,2017,2, london   hong kong with british airways    flight   good     booked   best business seat       imperative   flying       this best seat      other seats   below standard   long haul business      similar seat            better  service   good   food   adequate      this route many times     rather than        better     better priced    that            best seat    points                   ,0.43722222222222223,Positive
"✅ Verified Review | Flying British Airways from Paris to London is less convenient as they are the only major airline that has the check in counter located one floor down at basement, but good that on this occasion the business class lounge is relocated to the Cathay Pacific lounge as this caters for long haul passengers. Boarding on time but held in tarmac for half an hour, not BA's fault. The pilot tried to make up time but still failed by a few minutes to have lost the allotted time, so the aircraft parked a mile away with inconvenient stair deplane and coach connection, but good that business passengers are taken away first in a separate car. The flight is OK with snack and drink.",2017-02-16,7,2017,2, flying british airways from paris   london   less convenient   they     only major airline that     check   counter located   floor down   basement    good that   this occasion   business class lounge   relocated     cathay pacific lounge   this caters   long haul passengers  boarding   time   held   tarmac   half   hour        fault    pilot tried   make   time   still failed       minutes   have lost   allotted time      aircraft parked   mile away with inconvenient stair deplane   coach connection    good that business passengers   taken away first     separate      flight     with snack   drink ,0.006134259259259256,Positive
"✅ Verified Review |  Chicago to London Heathrow. Don't waste your money buying BA seat assignments in advance! I did that a month ago, at the same time as I made my booking, and paid for an aisle seat of my choice. When I went back one week before my journey, my aisle seat was gone and I was placed in an undesirable middle seat. There was no remedy for this. Five calls over three days to BA connected me to people in Delhi whose only vocabulary was unfortunately, sorry, and just no. I have been deceived, lied to, and put off. I have flown British many times; this is absolutely my last time. It is acceptable to make an error, but totally unacceptable to callously make no effort at all to rectify it. Take my advice, choose another airline. I am a OneWorld emerald flyer on AA, flew 200k miles last year, and I can tell good service from bad. British Airways has unfortunately declined badly.",2017-02-16,8,2017,2,  chicago   london heathrow      waste your money buying   seat assignments   advance      that   month        same time     made   booking    paid     aisle seat     choice  when   went back   week before   journey    aisle seat   gone       placed     undesirable middle seat  there     remedy   this  five calls over three days     connected     people   delhi whose only vocabulary   unfortunately  sorry    just      have been deceived  lied             have flown british many times  this   absolutely   last time      acceptable   make   error    totally unacceptable   callously make   effort       rectify    take   advice  choose another airline        oneworld emerald flyer      flew      miles last year        tell good service from    british airways   unfortunately declined badly ,-0.046666666666666655,Negative
"✅ Verified Review |  The quality of British Airways has most certainly gone downhill. On short haul from London Heathrow to Rome it is nothing more than that of easyjet. Online check in was quick and easy, and terminal 5 is a delight however online check in is only available 24 hours before departure unlike easyjet which allows for check in 30 days prior to departure. That was the only good part of our journey. We boarded a packed old 767 which was decaying with the middle seat (E) so narrow it was impossible to get in and out of the seat in flight. (We were in row 13). Without notice, we had to go through de-icing which meant a 45min delay to our service (we did however catch up 35mins). Our inbound flight was on a newer A319 which had better seats and a skymap. Due to slot restrictions at Rome and London, this flight was also delayed. During both flights the new buy on board was poorly done, taking forever with a limited range of overpriced products. I therefore can only conclude that the airline that once one just 10 months ago offering meals on short haul flights as well as always being on time is now nothing more than a low cost carrier with older planes and a useless service. What a shame.",2017-02-15,1,2017,2,    quality   british airways   most certainly gone downhill    short haul from london heathrow   rome     nothing more than that   easyjet  online check     quick   easy    terminal       delight however online check     only available    hours before departure unlike easyjet which allows   check      days prior   departure  that     only good part     journey    boarded   packed       which   decaying with   middle seat       narrow     impossible               seat   flight     were          without notice          through   icing which meant       delay     service      however catch     mins     inbound flight       newer      which   better seats     skymap      slot restrictions   rome   london  this flight   also delayed  during both flights         board   poorly done  taking forever with   limited range   overpriced products    therefore   only conclude that   airline that once   just    months   offering meals   short haul flights   well   always being   time     nothing more than     cost carrier with older planes     useless service  what   shame ,0.10476190476190474,Positive
"✅ Verified Review |  London Heathrow to Brussels. Living in England for 6 months I décided to go back home for a week. I am terrifying about flying but choose to do it by plane anyway. I am happy to have chosen BA, in the airport, at the gate, in the plane, I felt safe and people listen to me. I had the chance the two times (going and back) to meet the captain in the cockpit to feel better. The crew was nice and friendly and thanks to them I had a comfortable flight and I am now ready to Take it again. The planes were clean and nice",2017-02-15,3,2017,2,  london heathrow   brussels  living   england     months     cided     back home     week      terrifying about flying   choose         plane anyway      happy   have chosen        airport      gate      plane    felt safe   people listen            chance     times  going   back    meet   captain     cockpit   feel better    crew   nice   friendly   thanks   them       comfortable flight         ready   take   again    planes were clean   nice,0.27243589743589747,Positive
"✅ Verified Review | My partner and I flew Dublin to Seattle via London Heathrow with British Airways. Heathrow to Seattle was on a B777-200 which was slightly dated and seats were rather cramped, making it impossible to sleep on a 9-10hr flight. Online check-in wasn't possible and we weren't able to select our seats as our booking had an Iberia flight number even though it was operated by BA. Made lengthy phone calls and same response was given that nothing could be done about it until the airport. Arrived early at airport to find plane was overbooked so my partner and I didn't get our seats together - ground staff could do nothing about it. Luckily we were able to swap with another passenger once on board. Food was bland to say the least - possibly the worse on any carrier I've ever flown with. However, service provided by cabin crew was excellent. Would only fly BA again for this.",2017-02-15,9,2017,2,   partner     flew dublin   seattle   london heathrow with british airways  heathrow   seattle                which   slightly dated   seats were rather cramped  making   impossible   sleep           flight  online check   wasn   possible     weren   able   select   seats     booking     iberia flight number even though     operated      made lengthy phone calls   same response   given that nothing could   done about   until   airport  arrived early   airport   find plane   overbooked     partner     didn       seats together   ground staff could   nothing about    luckily   were able   swap with another passenger once   board  food   bland       least   possibly   worse     carrier     ever flown with  however  service provided   cabin crew   excellent  would only     again   this ,0.05238095238095238,Positive
"✅ Verified Review |  The whole experience was poor flying from London Heathrow to Athens. Ancient aircraft (767), poor inflight entertainment and the new food offering in which you purchase your food was very slow and lacking some of the very limited range of products. On short haul, and Athens at 4 hours is classified as this, BA is now a low cost carrier without the efficiency of the more established low cost carriers. The sole advantage is that they fly to/from major airports. This airline is trading on past reputation and it can only be a matter of time until a largely loyal customer base deserts them for alternative airlines.",2017-02-14,3,2017,2,    whole experience   poor flying from london heathrow   athens  ancient aircraft        poor inflight entertainment       food offering   which   purchase your food   very slow   lacking some     very limited range   products    short haul    athens     hours   classified   this            cost carrier without   efficiency     more established   cost carriers    sole advantage   that they     from major airports  this airline   trading   past reputation       only     matter   time until   largely loyal customer base deserts them   alternative airlines ,-0.09515567765567769,Negative
